A,B,C,D,E,F,G,H,I,J,K,L,M
4.696999999999903,-0.015670210366404813,-0.02986849249018788,-0.016132491047914685,-0.006401769190990874,0.020004273154807323,0.01858996422451158,0.05602529812950133,0.00814685884332683,-0.008604164646153495,0.0036081545548440563,-0.020292597663401895,-0.018154598069075982
4.697999999999904,-0.015673806642652485,-0.029848224139006282,-0.016114337438168876,-0.0063765319141828565,0.019954473113573106,0.0185906822647179,0.056028894405749,0.00812659049214523,-0.0086223182558993,0.003582917278036039,-0.02024279762216768,-0.018155316109282303
4.698999999999904,-0.015677375210039993,-0.029828003154868263,-0.016096183535359368,-0.006347336672619739,0.019912716182914195,0.01858629583361986,0.05603246297313651,0.00810636950800721,-0.00864047215870881,0.0035537220364729215,-0.020201040691508767,-0.018150929678184262
4.699999999999904,-0.015680915116994362,-0.029807818826083,-0.01607804085680006,-0.00632022164294147,0.01988090814052367,0.01856715460218698,0.05603600288009088,0.008086185179221947,-0.008658614837268118,0.0035266070067946523,-0.02016923264911824,-0.018131788446751382
4.700999999999905,-0.015684423860701333,-0.029787660544819343,-0.01605991917480693,-0.0062822133669122905,0.01986107774497075,0.018547333524432146,0.05603951162379785,0.008066026897958292,-0.008676736519261248,0.0034885987307654736,-0.020149402253565322,-0.018111967368996548
4.701999999999905,-0.015687893559261944,-0.029767516089032577,-0.016041813831246525,-0.0062450354297108514,0.019853151083070796,0.01853563131501432,0.05604298132235846,0.008045882442171526,-0.008694841862821654,0.003451420793564034,-0.02014147559166537,-0.018100265159578723
4.702999999999905,-0.01569132842219318,-0.029747377163975252,-0.016023719810977784,-0.006212779657511221,0.019848264844761737,0.018522558288345828,0.056046416185289695,0.0080257435171142,-0.008712935883090392,0.003419165021364403,-0.02013658935335631,-0.01808719213291023
4.703999999999906,-0.015694734531925,-0.029727244042683572,-0.01600563813569876,-0.006187990388732495,0.019840762542560352,0.018512180221514938,0.05604982229502151,0.00800561039582252,-0.008731017558369416,0.0033943757525856776,-0.020129087051154924,-0.01807681406607934
4.704999999999906,-0.015698121324831234,-0.02970711812480099,-0.015987568382965604,-0.006174900262716633,0.0198348567413714,0.018496957495724137,0.05605320908792775,0.007985484477939939,-0.008749087311102575,0.0033812856265698155,-0.020123181249965972,-0.01806159134028854
4.705999999999906,-0.015701494525904476,-0.029686995271867786,-0.015969515624418378,-0.006157442519081149,0.01983540426578372,0.018478956209528545,0.05605658228900099,0.007965361625006735,-0.0087671400696498,0.0033638278829343318,-0.02012372877437829,-0.018043590054092947
4.706999999999907,-0.015704847999176604,-0.029666869474367256,-0.015951481620380653,-0.006136242587156792,0.01984013816057952,0.01845957541519318,0.05605993576227312,0.007945235827506204,-0.008785174073687526,0.003342627951009975,-0.02012846266917409,-0.018024209259757583
4.707999999999907,-0.01570818407054908,-0.0296467384708014,-0.01593347577246717,-0.006125273801623615,0.019845157817877216,0.018418569438605516,0.056063271833645595,0.007925104823940349,-0.008803179921601009,0.003331659165476798,-0.020133482326471788,-0.017983203283169918
4.708999999999907,-0.015711512247368248,-0.02962660519239072,-0.015915519264865473,-0.006118774039394107,0.019843408648032333,0.01836315255011195,0.05606660001046476,0.00790497154552967,-0.008821136429202705,0.00332515940324729,-0.020131733156626905,-0.017927786394676352
4.709999999999908,-0.015714835186467213,-0.029606475335986395,-0.01589762304065527,-0.006114731986691038,0.019839489394280475,0.018298607692467092,0.05606992294956373,0.007884841689125344,-0.008839032653412906,0.0033211173505442206,-0.020127813902875047,-0.017863241537031494
4.710999999999908,-0.01571815535086688,-0.02958634777545138,-0.01587978862563974,-0.00611326048375325,0.019839877225410547,0.018243032725253887,0.056073243113963396,0.007864714128590328,-0.008856867068428436,0.003319645847606432,-0.02012820173400512,-0.01780766656981829
4.711999999999908,-0.015721473511173333,-0.029566219905271154,-0.015862000468229706,-0.0061098059068375255,0.019838727741532582,0.018207634048548783,0.05607656127426985,0.007844586258410101,-0.008874655225838472,0.003316191270690708,-0.020127052250127155,-0.017772267893113185
4.712999999999909,-0.015724790053344893,-0.029546093225404933,-0.015844245606394407,-0.006111667677017816,0.01983820574680699,0.018172063662494405,0.05607987781644141,0.00782445957854388,-0.00889241008767377,0.003318053040870999,-0.02012653025540156,-0.017736697507058807
4.713999999999909,-0.0157281066875433,-0.029525966114139976,-0.015826523446358744,-0.006107365136034024,0.019839733076137605,0.018144802148091648,0.05608319445063981,0.007804332467278926,-0.008910132247709436,0.003313750499887207,-0.020128057584732177,-0.01770943599265605
4.714999999999909,-0.01573141771725082,-0.029505837099226724,-0.01580882467762288,-0.006102005004377265,0.019841653237577233,0.018124496027587964,0.05608650548034733,0.007784203452365671,-0.008927831016445299,0.0033083903682304475,-0.020129977746171805,-0.017689129872152366
4.71599999999991,-0.015734724638386495,-0.029485703107825195,-0.01579114590111934,-0.006099651592703268,0.019851205959516085,0.01810343203794801,0.05608981240148301,0.007764069460964145,-0.00894550979294884,0.003306036956556451,-0.020139530468110657,-0.01766806588251241
4.71699999999991,-0.015738025155635472,-0.029465561083979134,-0.01577348513984813,-0.006086294413066422,0.019854669871120337,0.01809052582013139,0.05609311291873199,0.007743927437118082,-0.008963170554220048,0.003292679776919605,-0.02014299437971491,-0.01765515966469579
4.71799999999991,-0.015741310500159637,-0.029445419464877755,-0.015755833680901672,-0.006071875017243808,0.019850746408460573,0.018084074827754877,0.05609639826325615,0.0077237858180167025,-0.008980822013166507,0.003278260381096991,-0.020139070917055146,-0.01764870867231928
4.718999999999911,-0.01574458042633664,-0.02942528175661029,-0.0157381884290082,-0.006054581578480881,0.019848613876648193,0.018076808017720245,0.056099668189433155,0.007703648109749237,-0.008998467265059977,0.0032609669423340633,-0.020136938385242765,-0.017641441862284647
4.719999999999911,-0.015747835123269757,-0.02940514136894183,-0.01572055191887059,-0.0060433861729053415,0.019857622025812618,0.018066383721674305,0.05610292288636627,0.007683507722080779,-0.009016103775197588,0.003249771536758524,-0.02014594653440719,-0.017631017566238708
4.720999999999911,-0.015751079331690718,-0.029384991138034323,-0.015702924839375607,-0.006031941081550743,0.019865553525595086,0.018059284829190607,0.05610616709478723,0.007663357491173272,-0.00903373085469257,0.003238326445403925,-0.020153878034189658,-0.01762391867375501
4.721999999999912,-0.015754312075642846,-0.0293648324404428,-0.01568530362476646,-0.006020925836154168,0.01987577885560194,0.018054105078296377,0.05610939983873936,0.0076431987935817475,-0.009051352069301721,0.003227311200007351,-0.020164103364196512,-0.01761873892286078
4.722999999999912,-0.015757535552096746,-0.02934466046077017,-0.01566769324453747,-0.006014055347027809,0.019892766740302804,0.01803444618686153,0.05611262331519326,0.0076230268139091195,-0.00906896244953071,0.003220440710880992,-0.020181091248897377,-0.01759908003142593
4.723999999999912,-0.015760754206295552,-0.02932447145375921,-0.01565010458369187,-0.0060111069384051925,0.019908000357336177,0.018014048321053484,0.056115841969392066,0.007602837806898155,-0.009086551110376309,0.003217492302258375,-0.02019632486593075,-0.017578682165617886
4.724999999999913,-0.015763967843222898,-0.02930427028899974,-0.015632534267768235,-0.006002049449260807,0.019916441163694072,0.017998122056044952,0.05611905560631941,0.007582636642138689,-0.009104121426299943,0.00320843481311399,-0.020204765672288644,-0.017562755900609354
4.725999999999913,-0.015767171004368197,-0.029284063029371497,-0.015614974658890512,-0.005991466336842595,0.019920875597203656,0.01799403451027217,0.05612225876746471,0.007562429382510447,-0.009121681035177666,0.0031978517006957777,-0.020209200105798228,-0.017558668354836573
4.726999999999913,-0.015770366133648246,-0.029263852461438918,-0.015597417708340985,-0.005987315007668661,0.019923324925369273,0.01799021025844662,0.05612545389674476,0.007542218814577867,-0.009139237985727192,0.003193700371521843,-0.020211649433963846,-0.017554844103011023
4.727999999999914,-0.015773557975450457,-0.029243636469528732,-0.015579865512984908,-0.005983383038638209,0.019933640365244587,0.017984641614403853,0.05612864573854697,0.007522002822667681,-0.00915679018108327,0.0031897684024913913,-0.02022196487383916,-0.017549275458968255
4.728999999999914,-0.015776743293808494,-0.029223411389775637,-0.015562320501508376,-0.005973294627239467,0.01993844108153108,0.017975441606865986,0.05613183105690501,0.007501777742914584,-0.009174335192559802,0.0031796799910926493,-0.020226765590125654,-0.01754007545143039
4.729999999999914,-0.01577991631282792,-0.029203186220610453,-0.015544782667215522,-0.0059594613814922155,0.019933607100663445,0.017972306722913604,0.056135004075924436,0.007481552573749403,-0.009191873026852655,0.0031658467453453978,-0.020221931609258018,-0.017536940567478006
4.730999999999915,-0.015783077192943064,-0.029182966035643194,-0.015527247414135517,-0.005950630943137232,0.019930859273634922,0.017968534866944524,0.05613816495603958,0.007461332388782141,-0.009209408279932661,0.0031570163069904143,-0.020219183782229495,-0.017533168711508926
4.731999999999915,-0.01578623141752411,-0.02916275348644203,-0.015509715573047794,-0.005945583532404821,0.019914773413463725,0.017966257991673285,0.056141319180620625,0.007441119839580976,-0.009226940121020384,0.0031519688962580034,-0.020203097922058297,-0.017530891836237687
4.732999999999915,-0.01578937900784247,-0.0291425605540897,-0.015492189172539935,-0.005935764929941085,0.019894085128654253,0.017955504296512145,0.05614446677093898,0.007420926907228648,-0.009244466521528242,0.0031421502937942674,-0.020182409637248825,-0.017520138141076547
4.733999999999916,-0.015792513215460727,-0.029122389418902384,-0.015474677201019311,-0.005918628253260857,0.019871160361339953,0.017938218928792094,0.05614760097855724,0.007400755772041331,-0.009261978493048866,0.0031250136171140394,-0.020159484869934526,-0.017502852773356496
4.734999999999916,-0.015795628218844983,-0.029102237672073056,-0.015457188333951712,-0.005898199671658561,0.019857640418488018,0.01790781403813029,0.0561507159819415,0.007380604025212004,-0.009279467360116466,0.0031045850355117437,-0.02014596492708259,-0.017472447882694694
4.735999999999916,-0.015798721774992835,-0.02908209622626841,-0.015439734710723543,-0.005875836626851087,0.019849233563507304,0.01786896199431324,0.05615380953808935,0.007360462579407356,-0.009296920983344635,0.0030822219907042704,-0.020137558072101876,-0.01743359583887764
4.736999999999917,-0.01580179043511238,-0.029061964818317493,-0.015422323451306562,-0.0058475990274284165,0.019835802126771773,0.017823134634230114,0.056156878198208894,0.007340331171456443,-0.009314332242761616,0.003053984391281599,-0.020124126635366345,-0.017387768478794516
4.737999999999917,-0.01580482744832412,-0.029041849277749845,-0.01540495850393787,-0.005812508942602325,0.01981797761525409,0.017777827328043908,0.056159915211420636,0.007320215630888792,-0.009331697190130307,0.0030188943064555075,-0.020106302123848663,-0.01734246117260831
4.738999999999917,-0.01580782834871898,-0.029021749550819362,-0.015387640003778773,-0.005776583616255696,0.01980615885374132,0.01772916789234841,0.056162916111815495,0.0073001159039583095,-0.009349015690289404,0.0029829689801088785,-0.020094483362335894,-0.017293801736912813
4.739999999999918,-0.015810796268301612,-0.029001660547070825,-0.015370374673094087,-0.005747925830075598,0.019795081603281223,0.017670339472923968,0.056165884031398126,0.0072800269002097715,-0.009366281020974091,0.002954311193928781,-0.020083406111875795,-0.01723497331748837
4.740999999999918,-0.015813741564823527,-0.028981580490961285,-0.015353168963646914,-0.00573219334461322,0.019789505415792788,0.017612358480734593,0.05616882932792004,0.007259946844100233,-0.009383486730421263,0.002938578708466403,-0.02007782992438736,-0.017176992325298995
4.741999999999918,-0.015816670579501542,-0.028961500665093183,-0.015336016674682868,-0.005711642175075834,0.019795608367722154,0.017564958638517356,0.056171758342598056,0.00723986701823213,-0.00940063901938531,0.002918027538929017,-0.020083932876316726,-0.017129592483081758
4.742999999999919,-0.015819577182825853,-0.02894141257724324,-0.015318908536729181,-0.0056885752080590895,0.019803942297697226,0.017522670555493662,0.05617466494592237,0.007219778930382186,-0.009417747157338997,0.002894960571912272,-0.020092266806291798,-0.017087304400058064
4.743999999999919,-0.01582246482671394,-0.028921316608623154,-0.015301840454055384,-0.005676104874893503,0.01981110735401627,0.017485033016626884,0.056177552589810456,0.007199682961762102,-0.009434815240012794,0.0028824902387466853,-0.02009943186261084,-0.017049666861191286
4.744999999999919,-0.015825341223855996,-0.028901209391505762,-0.015284808987343294,-0.0056634489577927815,0.019828838869727614,0.017448740550205285,0.05618042898695251,0.007179575744644712,-0.009451846706724883,0.002869834321645964,-0.020117163378322186,-0.017013374394769687
4.74599999999992,-0.015828200884578557,-0.028881081532772107,-0.015267812283572353,-0.005641296370128933,0.019850604127616446,0.01741611014928075,0.05618328864767507,0.007159447885911055,-0.009468843410495824,0.0028476817339821163,-0.02013892863621102,-0.01698074399384515
4.74699999999992,-0.015831037684086606,-0.028860931409548447,-0.015250847375404967,-0.005620080299633484,0.019873055644960187,0.017384500471682267,0.05618612544718312,0.007139297762687396,-0.00948580831866321,0.002826465663486667,-0.02016138015355476,-0.01694913431624667
4.74799999999992,-0.01583385520699078,-0.028840759542401888,-0.015233909894787137,-0.0056028903237023385,0.01989364466255683,0.017363253151148946,0.056188942970087294,0.007119125895540838,-0.00950274579928104,0.0028092756875555207,-0.020181969171151403,-0.016927886995713348
4.748999999999921,-0.015836659802516653,-0.02882056976125236,-0.015216993016354732,-0.005595313527960165,0.019908123596176823,0.017340528553937834,0.05619174756561317,0.007098936114391309,-0.009519662677713446,0.002801698891813348,-0.020196448104771395,-0.016905162398502236
4.749999999999921,-0.01583945956877486,-0.028800365609015947,-0.015200095443377715,-0.005591930261017162,0.019924050447709032,0.017327413017125506,0.056194547331871375,0.007078731962154895,-0.009536560250690463,0.0027983156248703447,-0.020212374956303604,-0.016892046861689908
4.750999999999921,-0.01584225708354911,-0.028780146638132345,-0.015183207253312883,-0.0055906534511659025,0.01993642890601407,0.017320534082607694,0.056197344846645625,0.0070585129912712945,-0.009553448440755294,0.0027970388150190847,-0.02022475341460864,-0.016885167927172096
4.751999999999922,-0.01584505317381963,-0.028759912947219166,-0.015166320425320793,-0.005588520069511494,0.0199558813870018,0.01732619531369238,0.056200140936916144,0.007038279300358115,-0.009570335268747385,0.002794905433364677,-0.020244205895596373,-0.016890829158256782
4.752999999999922,-0.01584784585274538,-0.028739660495754882,-0.015149426004202077,-0.0055835462190027794,0.019971237817499113,0.017333174631744122,0.056202933615841895,0.0070180268488938295,-0.009587229689866101,0.0027899315828559625,-0.020259562326093685,-0.016897808476308524
4.753999999999922,-0.015850634688110724,-0.028719393173754305,-0.015132527309024996,-0.005582179346745451,0.019987081572775574,0.017333697704916003,0.05620572245120724,0.006997759526893256,-0.009604128385043181,0.0027885647105986336,-0.020275406081370146,-0.016898331549480405
4.754999999999923,-0.015853427897462524,-0.02869911167483729,-0.01511563138463724,-0.005593926277331159,0.019998271621465284,0.01732786161441775,0.05620851566055904,0.006977478027976237,-0.009621024309430938,0.0028003116411843415,-0.020286596130059856,-0.01689249545898215
4.755999999999923,-0.01585623249746901,-0.02867882121918835,-0.015098740132227572,-0.0056010960457747285,0.020005371812150195,0.0173264684554766,0.05621132026056552,0.006957187572327301,-0.009637915561840606,0.002807481409627911,-0.020293696320744768,-0.016891102300041
4.756999999999923,-0.015859045374116608,-0.028658528039037144,-0.015081850551247987,-0.005613143439238586,0.020002461052365587,0.017322740209138977,0.05621413313721312,0.006936894392176094,-0.00965480514282019,0.002819528803091768,-0.02029078556096016,-0.01688737405370338
4.757999999999924,-0.015861872408792284,-0.028638241434239962,-0.01506496512312268,-0.00562858204298162,0.019993206438038445,0.017318978851073103,0.0562169601718888,0.006916607787378911,-0.009671690570945498,0.002834967406834803,-0.020281530946633018,-0.016883612695637505
4.758999999999924,-0.01586471547427252,-0.028617965440348045,-0.015048086610477988,-0.005644860860913783,0.019981900726490028,0.017307136438587573,0.05621980323736903,0.0068963317934869935,-0.00968856908359019,0.0028512462247669654,-0.0202702252350846,-0.016871770283151975
4.759999999999924,-0.01586757232609025,-0.02859770318642115,-0.015031219538282426,-0.005654784470954884,0.019964856784440453,0.017298762400337616,0.05622266008918676,0.006876069539560098,-0.009705436155785752,0.002861169834808066,-0.020253181293035025,-0.016863396244902018
4.760999999999925,-0.01587043856922158,-0.02857746241755005,-0.015014361113951316,-0.005665308703764269,0.01993836204649825,0.017288170591178924,0.056225526332318095,0.006855828770688999,-0.009722294580116862,0.0028716940676174517,-0.020226686555092823,-0.016852804435743326
4.761999999999925,-0.015873318418787606,-0.02855725071488513,-0.014997516549356755,-0.005682971981758851,0.019907943479045065,0.017270380935935935,0.05622840618188412,0.006835617068024076,-0.009739139144711422,0.0028893573456120333,-0.020196267987639637,-0.016835014780500337
4.762999999999925,-0.015876218783042205,-0.02853706907016175,-0.014980691301898776,-0.005705735364500444,0.019879102657037642,0.017250737536675297,0.05623130654613872,0.006815435423300697,-0.009755964392169402,0.002912120728353627,-0.020167427165632214,-0.0168153713812397
4.763999999999926,-0.015879141116774464,-0.028516916161481016,-0.014963888920234154,-0.005725389637322274,0.01984991522363208,0.017223201283539304,0.05623422887987098,0.0067952825146199635,-0.009772766773834023,0.002931775001175457,-0.020138239732226653,-0.016787835128103706
4.764999999999926,-0.01588208266175159,-0.028496792360562937,-0.014947115285861266,-0.005745093942742606,0.019821152662520835,0.01719497266375686,0.056237170424848104,0.006775158713701885,-0.009789540408206912,0.002951479306595788,-0.020109477171115407,-0.016759606508321263
4.765999999999926,-0.015885043129412774,-0.028476694199091105,-0.014930364079539196,-0.005762597664439488,0.019800025287864658,0.01718098613035676,0.05624013089250929,0.0067550605522300545,-0.009806291614528981,0.002968983028292671,-0.02008834979645923,-0.01674561997492116
4.766999999999927,-0.015888017294733513,-0.028456613101268305,-0.01491362203827078,-0.005771295711865755,0.019786801191441158,0.017174832537661586,0.05624310505783003,0.0067349794544072535,-0.009823033655797397,0.0029776810757189374,-0.02007512570003573,-0.01673946638222599
4.767999999999927,-0.015890998208876073,-0.02843654386005944,-0.014896882463200922,-0.005777620501457778,0.01977507602492835,0.01717639169979822,0.05624608597197259,0.006714910213198387,-0.009839773230867255,0.0029840058653109605,-0.020063400533522922,-0.01674102554436262
4.768999999999927,-0.015893981082558926,-0.028416486425119587,-0.014880137642916201,-0.005773244183771585,0.01976308237844659,0.01718515331340769,0.05624906884565544,0.006694852778258534,-0.009856518051151977,0.0029796295476247673,-0.020051406887041164,-0.016749787157972092
4.769999999999928,-0.01589695643850139,-0.028396439441865103,-0.01486337997375774,-0.005764182238439577,0.019755037323500046,0.01720237487797345,0.056252044201597906,0.006674805795004049,-0.009873275720310437,0.00297056760229276,-0.020043361832094618,-0.016767008722537852
4.770999999999928,-0.015899922846942686,-0.028376401631205327,-0.014846603653444652,-0.0057561785060499535,0.019742970103881447,0.017220984072292743,0.0562550106100392,0.006654767984344275,-0.009890052040623525,0.002962563869903136,-0.02003129461247602,-0.016785617916857145
4.771999999999928,-0.0159028851031989,-0.028356374302784173,-0.01482981568114934,-0.005757331757646872,0.01973631264917006,0.017222221216663832,0.056257972866295414,0.0066347406559231215,-0.009906840012918838,0.002963717121500055,-0.020024637157764633,-0.016786855061228234
4.772999999999929,-0.015905853965404775,-0.028336354486042888,-0.014813034326150254,-0.005769464036080323,0.019725607239612232,0.01720902967839386,0.05626094172850129,0.006614720839181834,-0.009923621367917924,0.002975849399933505,-0.020013931748206804,-0.01677366352295826
4.773999999999929,-0.015908839646127063,-0.02831634595303219,-0.014796271301826465,-0.00579054874503609,0.01971505289234294,0.01718627741857985,0.05626392740922358,0.0065947123061711405,-0.009940384392241713,0.0029969341088892723,-0.02000337740093751,-0.016750911263144253
4.774999999999929,-0.015911847889006236,-0.028296350276269727,-0.014779536704336514,-0.005813193977439953,0.019698379100978946,0.017151549515956238,0.05626693565210275,0.006574716629408677,-0.009957118989731664,0.0030195793412931358,-0.019986703609573518,-0.01671618336052064
4.77599999999993,-0.015914880060913197,-0.028276374996614048,-0.01476284220502011,-0.005839007160598796,0.01967430579264173,0.01710654647040436,0.05626996782400971,0.006554741349752997,-0.009973813489048067,0.0030453925244519784,-0.019962630301236302,-0.016671180314968764
4.77699999999993,-0.015917938663538127,-0.028256424591894078,-0.014746187396341818,-0.005865422103043492,0.019650066516772608,0.01707727687933394,0.05627302642663464,0.006534790945033026,-0.00999046829772636,0.0030718074668966743,-0.01993839102536718,-0.016641910723898343
4.77799999999993,-0.015921022303284932,-0.028236496467509836,-0.0147295543997044,-0.005888400381777433,0.019630406761312544,0.017061440640288025,0.056276110066381446,0.006514862820648784,-0.010007101294363777,0.003094785745630615,-0.019918731269907116,-0.016626074484852427
4.778999999999931,-0.01592412335752489,-0.028216586511652812,-0.01471293281342772,-0.005898498618007003,0.019613164786293286,0.017053681196110858,0.056279211120621404,0.0064949528647917625,-0.010023722880640457,0.0031048839818601853,-0.01990148929488786,-0.01661831504067526
4.779999999999931,-0.01592723323705541,-0.028196691035644227,-0.014696319513548248,-0.00590907261873735,0.019602364851603965,0.017042778911149865,0.05628232100015192,0.006475057388783176,-0.01004033618051993,0.0031154579825905327,-0.019890689360198537,-0.016607412755714267
4.780999999999931,-0.015930357168100727,-0.028176805594247803,-0.01467972341927784,-0.005927466049622432,0.019591638266308574,0.017017426259837484,0.05628544493119724,0.00645517194738675,-0.010056932274790337,0.003133851413475615,-0.019879962774903146,-0.016582060104401886
4.781999999999932,-0.015933500099209123,-0.028156929653059156,-0.014663149664816603,-0.0059452051028135175,0.019584323611489485,0.017003679234860812,0.05628858786230564,0.0064352960061981055,-0.010073506029251575,0.0031515904666667,-0.019872648120084057,-0.016568313079425214
4.782999999999932,-0.015936662699909697,-0.028137058341516582,-0.01464658752309405,-0.005968401008521328,0.019582628702001146,0.0169909715336148,0.05629175046300621,0.0064154246946555304,-0.010090068170974128,0.0031747863723745103,-0.019870953210595718,-0.0165556053781792
4.783999999999932,-0.01593985102642098,-0.028117184733034303,-0.014630038134420476,-0.005996158519932676,0.019589446047221237,0.016978697944307248,0.056294938789517496,0.006395551086173251,-0.010106617559647701,0.0032025438837858583,-0.01987777055581581,-0.01654333178887165
4.784999999999933,-0.015943065098741403,-0.028097304716556196,-0.014613499467805179,-0.006017870925178069,0.019592979816179728,0.0169700634526876,0.05629815286183792,0.006375671069695146,-0.010123156226262999,0.0032242562890312516,-0.0198813043247743,-0.016534697297252002
4.785999999999933,-0.015946296081280523,-0.02807742019641163,-0.014596969809535575,-0.006029594565978793,0.019600375442332386,0.016959450542621688,0.05630138384437704,0.006355786549550577,-0.010139685884532602,0.0032359799298319757,-0.019888699950926958,-0.01652408438718609
4.786999999999933,-0.01594953573130542,-0.028057526814288414,-0.014580453633255643,-0.006036271108237621,0.019609990969852022,0.016942467215734267,0.056304623494401934,0.006335893167427362,-0.010156202060812535,0.003242656472090804,-0.019898315478446595,-0.01650710106029867
4.787999999999934,-0.015952777176183264,-0.028037623747754988,-0.01456395046359263,-0.006031738898888892,0.019619401929733726,0.016937176332257636,0.05630786493927978,0.006315990100893937,-0.010172705230475547,0.003238124262742075,-0.019907726438328298,-0.01650181017682204
4.788999999999934,-0.01595601033446517,-0.02801771423411839,-0.014547453586558833,-0.0060209842542966255,0.019621539972901197,0.016925523217820346,0.056311098097561685,0.006296080587257339,-0.010189202107509345,0.0032273696181498077,-0.01990986448149577,-0.01649015706238475
4.789999999999934,-0.015959233024645164,-0.02799780191590006,-0.01453097436469124,-0.006012179990822395,0.019627498892505146,0.016901545216624816,0.05631432078774168,0.00627616826903901,-0.010205681329376938,0.0032185653546755776,-0.01991582340109972,-0.016466179061189218
4.790999999999935,-0.0159624494085071,-0.027977881766793524,-0.01451452038811183,-0.006008788671687321,0.019636560564727474,0.01687756041537275,0.056317537171603614,0.006256248119932473,-0.010222135305956347,0.0032151740355405045,-0.019924885073322046,-0.016442194259937152
4.791999999999935,-0.015965665794416294,-0.027957954585784307,-0.014498094077609514,-0.006012423269086442,0.019639932421014823,0.016843742181094534,0.05632075355751281,0.006236320938923256,-0.010238561616458664,0.003218808632939625,-0.019928256929609395,-0.016408376025658936
4.792999999999935,-0.015968887242973476,-0.027938026629332834,-0.014481703151716568,-0.006017811717829645,0.019638643265473953,0.016809084087621818,0.05632397500606999,0.006216392982471783,-0.01025495254235161,0.003224197081682828,-0.019926967774068525,-0.01637371793218622
4.793999999999936,-0.015972112387909188,-0.027918099738077976,-0.014465345694700486,-0.0060188070906017025,0.019638946306170243,0.016777035777736427,0.0563272001510057,0.006196466091216923,-0.010271309999367692,0.003225192454454885,-0.019927270814764815,-0.01634166962230083
4.794999999999936,-0.0159753344324904,-0.02789817312373346,-0.01444901803281658,-0.006010913648018279,0.019637115350607273,0.01674991012860615,0.05633042219558691,0.006176539476872407,-0.010287637661251597,0.0032172990118714616,-0.019925439859201845,-0.016314543973170552
4.795999999999936,-0.01597854970864352,-0.027878251874784023,-0.014432719220343804,-0.006008229285903377,0.019627225318806504,0.016717140332999335,0.056333637471740035,0.00615661822792297,-0.010303936473724374,0.0032146146497565595,-0.019915549827401076,-0.016281774177563737
4.796999999999937,-0.01598176653907534,-0.02785834020663372,-0.014416453805557039,-0.006014099492839946,0.01962037068709872,0.016684761003613442,0.056336854302171856,0.006136706559772667,-0.010320201888511139,0.003220484856693129,-0.019908695195693292,-0.016249394848177844
4.797999999999937,-0.01598499189057792,-0.02783843249562249,-0.014400222611659888,-0.006024438895164789,0.01961939670322549,0.01664726859538684,0.056340079653674435,0.006116798848761441,-0.01033643308240829,0.0032308242590179713,-0.01990772121182006,-0.016211902439951242
4.798999999999937,-0.015988225456898444,-0.027818525460365392,-0.014384028096188793,-0.0060285576706277455,0.01961767671614425,0.01661344690181534,0.05634331321999496,0.00609689181350434,-0.010352627597879385,0.003234943034480928,-0.01990600122473882,-0.016178080746379744
4.799999999999938,-0.01599145940305234,-0.027798617819900978,-0.01436786661800121,-0.006025377112119867,0.019622291831522996,0.016580157867206416,0.056346547166148855,0.006076984173039928,-0.010368789076066968,0.0032317624759730505,-0.01991061634011757,-0.016144791711770818
4.800999999999938,-0.01599468557979862,-0.027778707862821633,-0.014351737244321526,-0.006012504626738729,0.019619155741737337,0.01654995602484654,0.056349773342895135,0.00605707421596058,-0.010384918449746651,0.003218889990591911,-0.01990748025033191,-0.01611458986941094
4.801999999999938,-0.015997894760957726,-0.02775880344531482,-0.014335639688935595,-0.005991875925788134,0.019612737297425534,0.01651476172131137,0.05635298252405424,0.006037169798453766,-0.010401016005132583,0.003198261289641317,-0.019901061806020106,-0.016079395565875773
4.802999999999939,-0.016001081244350776,-0.0277389059415252,-0.014319575395636098,-0.005967891119010027,0.019605520106851113,0.01648608596534822,0.05635616900744729,0.006017272294664146,-0.01041708029843208,0.00317427648286321,-0.019893844615445685,-0.01605071980991262
4.803999999999939,-0.01600424408336972,-0.027719017208669514,-0.014303540547671951,-0.0059454009143348665,0.01959457029450189,0.016453193095747266,0.056359331846466236,0.005997383561808462,-0.010433115146396226,0.0031517862781880487,-0.019882894803096463,-0.016017826940311668
4.804999999999939,-0.016007388270514004,-0.02769914108538346,-0.01428753704188374,-0.0059319294500588034,0.019580560528206756,0.016425900727365172,0.05636247603361052,0.00597750743852241,-0.010449118652184437,0.0031383148139119857,-0.01986888503680133,-0.015990534571929574
4.80599999999994,-0.016010521547206835,-0.02767927902512412,-0.01427155916748751,-0.00592227031256601,0.019567117709192044,0.016400735896256454,0.05636560931030335,0.005957645378263067,-0.010465096526580668,0.003128655676419192,-0.019855442217786616,-0.015965369740820856
4.80699999999994,-0.016013647058047323,-0.027659425658399982,-0.01425560959537735,-0.005916718730984074,0.019565237995834973,0.016367494147390395,0.05636873482114384,0.005937792011538932,-0.010481046098690827,0.0031231040948372568,-0.019853562504429545,-0.015932127991954797
4.80799999999994,-0.01601676528287875,-0.02763957214205405,-0.014239693249145502,-0.005905723945224487,0.01956502470946325,0.01633676180619856,0.056371853045975265,0.005917938495192999,-0.010496962444922675,0.0031121093090776693,-0.01985334921805782,-0.015901395650762963
